No:		Nevyazka:
---------------------
 1065	0.674228
 1066	0.674147
 1067	0.674065
 1068	0.673983
 1069	0.673900
 1070	0.673818
 1071	0.673740
 1072	0.673661
 1073	0.673583
 1074	0.673504
 1075	0.673425
 1076	0.673346
 1077	0.673268
 1078	0.673189
 1079	0.673110
 1080	0.673030
 1081	0.672951
 1082	0.672872
 1083	0.672793
 1084	0.672713
 1085	0.672634
 1086	0.672554
 1087	0.672474
 1088	0.672395
 1089	0.672315
 1090	0.672235
 1091	0.672155
 1092	0.672075
 1093	0.671994
 1094	0.671914
 1095	0.671834
 1096	0.671753
 1097	0.671673
 1098	0.671592
 1099	0.671511
 1100	0.671430
 1101	0.671349
 1102	0.671268
 1103	0.671190
 1104	0.671113
 1105	0.671035
 1106	0.670958
 1107	0.670880
 1108	0.670802
 1109	0.670724
 1110	0.670646
 1111	0.670568
 1112	0.670492
 1113	0.670418
 1114	0.670343
 1115	0.670268
 1116	0.670192
 1117	0.670117
 1118	0.670042
 1119	0.669966
 1120	0.669891
 1121	0.669815
 1122	0.669740
 1123	0.669664
 1124	0.669588
 1125	0.669512
 1126	0.669436
 1127	0.669359
 1128	0.669283
 1129	0.669207
 1130	0.669130
 1131	0.669053
 1132	0.668977
 1133	0.668900
 1134	0.668823
 1135	0.668746
 1136	0.668669
 1137	0.668592
 1138	0.668514
 1139	0.668437
 1140	0.668360
 1141	0.668282
 1142	0.668204
 1143	0.668127
 1144	0.668052
 1145	0.667977
 1146	0.667903
 1147	0.667828
 1148	0.667753
 1149	0.667678
 1150	0.667603
 1151	0.667528
 1152	0.667453
 1153	0.667377
 1154	0.667304
 1155	0.667231
 1156	0.667159
 1157	0.667086
 1158	0.667014
 1159	0.666941
 1160	0.666868
 1161	0.666795
 1162	0.666722
 1163	0.666648
 1164	0.666575
 1165	0.666502
 1166	0.666428
 1167	0.666354
 1168	0.666281
 1169	0.666207
 1170	0.666133
 1171	0.666058
 1172	0.665984
 1173	0.665910
 1174	0.665835
 1175	0.665761
 1176	0.665686
 1177	0.665612
 1178	0.665537
 1179	0.665462
 1180	0.665387
 1181	0.665312
 1182	0.665236
 1183	0.665161
 1184	0.665086
 1185	0.665010
 1186	0.664935
 1187	0.664859
 1188	0.664783
 1189	0.664708
 1190	0.664633
 1191	0.664561
 1192	0.664488
 1193	0.664415
 1194	0.664342
 1195	0.664269
 1196	0.664199
 1197	0.664129
 1198	0.664059
 1199	0.663989
 1200	0.663919
 1201	0.663849
 1202	0.663778
 1203	0.663708
 1204	0.663638
 1205	0.663567
 1206	0.663497
 1207	0.663426
 1208	0.663355
 1209	0.663285
 1210	0.663214
 1211	0.663143
 1212	0.663072
 1213	0.663001
 1214	0.662930
 1215	0.662859
 1216	0.662788
 1217	0.662717
 1218	0.662646
 1219	0.662575
 1220	0.662503
 1221	0.662432
 1222	0.662360
 1223	0.662289
 1224	0.662217
 1225	0.662145
 1226	0.662074
 1227	0.662002
 1228	0.661930
 1229	0.661858
 1230	0.661786
 1231	0.661714
 1232	0.661642
 1233	0.661569
 1234	0.661499
 1235	0.661430
 1236	0.661361
 1237	0.661292
 1238	0.661224
 1239	0.661157
 1240	0.661090
 1241	0.661023
 1242	0.660955
 1243	0.660887
 1244	0.660817
 1245	0.660747
 1246	0.660676
 1247	0.660604
 1248	0.660533
 1249	0.660461
 1250	0.660388
 1251	0.660316
 1252	0.660243
 1253	0.660170
 1254	0.660097
 1255	0.660024
 1256	0.659951
 1257	0.659878
 1258	0.659804
 1259	0.659731
 1260	0.659658
 1261	0.659585
 1262	0.659511
 1263	0.659438
 1264	0.659364
 1265	0.659291
 1266	0.659218
 1267	0.659144
 1268	0.659071
 1269	0.658998
 1270	0.658924
 1271	0.658850
 1272	0.658776
 1273	0.658702
 1274	0.658627
 1275	0.658552
 1276	0.658478
 1277	0.658403
 1278	0.658328
 1279	0.658256
 1280	0.658185
 1281	0.658114
 1282	0.658043
 1283	0.657973
 1284	0.657902
 1285	0.657833
 1286	0.657763
 1287	0.657694
 1288	0.657625
 1289	0.657556
 1290	0.657488
 1291	0.657420
 1292	0.657354
 1293	0.657293
 1294	0.657233
 1295	0.657173
 1296	0.657113
 1297	0.657054
 1298	0.656995
 1299	0.656937
 1300	0.656879
 1301	0.656821
 1302	0.656764
 1303	0.656707
 1304	0.656650
 1305	0.656594
 1306	0.656541
 1307	0.656495
 1308	0.656448
 1309	0.656402
 1310	0.656356
 1311	0.656310
 1312	0.656285
 1313	0.656273
 1314	0.656260
 1315	0.656248
 1316	0.656236
 1317	0.656225
 1318	0.656213
 1319	0.656201
 1320	0.656190
 1321	0.656178
 1322	0.656167
 1323	0.656155
 1324	0.656144
 1325	0.656133
 1326	0.656122
 1327	0.656111
 1328	0.656100
 1329	0.656089
 1330	0.656078
 1331	0.656067
 1332	0.656056
 1333	0.656045
 1334	0.656035
 1335	0.656024
 1336	0.656013
 1337	0.656003
 1338	0.655993
 1339	0.655982
 1340	0.655972
 1341	0.655961
 1342	0.655951
 1343	0.655941
 1344	0.655931
 1345	0.655921
 1346	0.655910
 1347	0.655900
 1348	0.655890
 1349	0.655880
 1350	0.655870
 1351	0.655861
 1352	0.655851
 1353	0.655841
 1354	0.655831
 1355	0.655821
 1356	0.655812
 1357	0.655802
 1358	0.655792
 1359	0.655783
 1360	0.655773
 1361	0.655763
 1362	0.655754
 1363	0.655744
 1364	0.655735
 1365	0.655726
 1366	0.655716
 1367	0.655707
 1368	0.655697
 1369	0.655688
 1370	0.655679
 1371	0.655669
 1372	0.655660
 1373	0.655651
 1374	0.655642
 1375	0.655633
 1376	0.655623
 1377	0.655614
 1378	0.655605
 1379	0.655596
 1380	0.655587
 1381	0.655578
 1382	0.655569
 1383	0.655560
 1384	0.655551
 1385	0.655542
 1386	0.655533
 1387	0.655524
 1388	0.655515
 1389	0.655506
 1390	0.655498
 1391	0.655489
 1392	0.655480
 1393	0.655471
 1394	0.655462
 1395	0.655454
 1396	0.655445
 1397	0.655436
 1398	0.655427
 1399	0.655419
 1400	0.655410
 1401	0.655401
 1402	0.655393
 1403	0.655384
 1404	0.655376
 1405	0.655367
 1406	0.655358
 1407	0.655350
 1408	0.655341
 1409	0.655333
 1410	0.655324
 1411	0.655316
 1412	0.655307
 1413	0.655299
 1414	0.655290
 1415	0.655282
 1416	0.655274
 1417	0.655265
 1418	0.655257
 1419	0.655248
 1420	0.655240
 1421	0.655232
 1422	0.655223
 1423	0.655215
 1424	0.655207
 1425	0.655198
 1426	0.655190
 1427	0.655182
 1428	0.655174
 1429	0.655165
 1430	0.655157
 1431	0.655149
 1432	0.655141
 1433	0.655133
 1434	0.655124
 1435	0.655116
 1436	0.655108
 1437	0.655100
 1438	0.655092
 1439	0.655084
 1440	0.655076
 1441	0.655067
 1442	0.655059
 1443	0.655051
 1444	0.655043
 1445	0.655035
 1446	0.655027
 1447	0.655019
 1448	0.655011
 1449	0.655003
 1450	0.654995
 1451	0.654987
 1452	0.654979
 1453	0.654971
 1454	0.654963
 1455	0.654955
 1456	0.654947
 1457	0.654939
 1458	0.654931
 1459	0.654923
 1460	0.654915
 1461	0.654907
 1462	0.654900
 1463	0.654892
 1464	0.654884
 1465	0.654876
 1466	0.654868
 1467	0.654860
 1468	0.654852
 1469	0.654845
 1470	0.654837
 1471	0.654829
 1472	0.654821
 1473	0.654813
 1474	0.654806
 1475	0.654798
 1476	0.654790
 1477	0.654782
 1478	0.654774
 1479	0.654767
 1480	0.654759
 1481	0.654751
 1482	0.654744
 1483	0.654736
 1484	0.654728
 1485	0.654720
 1486	0.654713
 1487	0.654705
 1488	0.654697
 1489	0.654690
 1490	0.654682
 1491	0.654674
 1492	0.654667
 1493	0.654659
 1494	0.654651
 1495	0.654644
 1496	0.654636
 1497	0.654629
 1498	0.654621
 1499	0.654613
 1500	0.654606
 1501	0.654598
 1502	0.654591
 1503	0.654583
 1504	0.654576
 1505	0.654568
 1506	0.654560
 1507	0.654553
 1508	0.654545
 1509	0.654538
 1510	0.654530
 1511	0.654523
 1512	0.654515
 1513	0.654508
 1514	0.654500
 1515	0.654493
 1516	0.654485
 1517	0.654478
 1518	0.654471
 1519	0.654463
 1520	0.654456
 1521	0.654449
 1522	0.654442
 1523	0.654434
 1524	0.654427
 1525	0.654420
 1526	0.654413
 1527	0.654399
 1528	0.654215
 1529	0.654031
 1530	0.653855
 1531	0.653688
 1532	0.653530
 1533	0.653378
 1534	0.653233
 1535	0.653093
 1536	0.652957
 1537	0.652825
 1538	0.652697
 1539	0.652572
 1540	0.652450
 1541	0.652330
 1542	0.652212
 1543	0.652097
 1544	0.651984
